"","X","UniqueID","Site","Year","Latitude_Degrees","Longitude_Degrees","A","AN","ASC","CCA","DC","DCA","HC","HYD","INV","MA","MI","MIL","OT","PEY","RB","RCK","S","SC","SG","SI","SP","TA","UN","W","ZO","percent_total","avg_ssta","sum_ssta"
"91",91,"2013-Cayos-Jenna2-5-3","Jenna2",2013,15.958333,-86.503889,0,0,0,2.48756218905473,0.995024875621891,0,21.8905472636816,0,0,45.273631840796,0,3.98009950248756,0.497512437810945,0,0,2.98507462686567,1.49253731343284,15.9203980099502,0,0,4.47761194029851,0,0,0,0,100,0.545094339622642,28.89
"92",92,"2013-Cayos-Peli0-15-2","Peli0",2013,15.972778,-86.488889,0,0,0,0,0.497512437810945,0,28.8557213930348,0,0,51.2437810945274,0,0,0,0,0,0.497512437810945,9.45273631840796,7.46268656716418,0,0,1.99004975124378,0,0,0,0,100,0.531509433962264,28.17
"93",93,"2013-Cayos-Peli0-15-3","Peli0",2013,15.972778,-86.488889,0,0,0,1.99004975124378,0,0,12.9353233830846,0,0,51.2437810945274,0,0.995024875621891,0,0,0,2.98507462686567,5.97014925373134,19.9004975124378,0,0,3.98009950248756,0,0,0,0,100,0.531509433962264,28.17
"94",94,"2013-Cayos-Peli0-5-1","Peli0",2013,15.972778,-86.488889,0,0,0,0,13.4328358208955,0,13.4328358208955,0,0,33.8308457711443,0,4.97512437810945,0,0,0,7.96019900497512,2.48756218905473,18.407960199005,0,0,5.4726368159204,0,0,0,0,100,0.531509433962264,28.17
"95",95,"2013-Cayos-Peli0-5-2","Peli0",2013,15.972778,-86.488889,0,0,0,0.995024875621891,0,0,21.8905472636816,0,0,27.363184079602,0,4.97512437810945,0,0,0,9.45273631840796,11.4427860696517,23.8805970149254,0,0,0,0,0,0,0,100,0.531509433962264,28.17
"96",96,"2013-Cayos-Peli0-5-3","Peli0",2013,15.972778,-86.488889,0,0,0,1.49253731343284,0,0,16.4179104477612,0,0,21.8905472636816,0,1.99004975124378,0,0,0,19.9004975124378,9.95024875621891,22.8855721393035,0,0,5.4726368159204,0,0,0,0,100,0.531509433962264,28.17
"97",97,"2013-Cayos-Peli2-15-2","Peli2",2013,15.977583,-86.484583,0,0,0,0.995024875621891,1.99004975124378,0,23.8805970149254,0,0,40.2985074626866,0,1.99004975124378,0,0,0,0,3.48258706467662,25.8706467661692,0,0,1.49253731343284,0,0,0,0,100,0.531509433962264,28.17
"98",98,"2013-Cayos-Peli2-5-1","Peli2",2013,15.977583,-86.484583,0,0,0,0,6.96517412935323,0,25.8706467661692,0,0,14.4278606965174,0,3.48258706467662,0,0,0,30.3482587064677,1.49253731343284,16.9154228855721,0,0,0.497512437810945,0,0,0,0,100,0.531509433962264,28.17
"99",99,"2013-Cayos-Peli2-5-3","Peli2",2013,15.977583,-86.484583,0,0,0,0.497512437810945,0,0,21.3930348258706,0,0,18.407960199005,0,0.497512437810945,0,0,0,13.9303482587065,17.4129353233831,22.3880597014925,0,0,5.4726368159204,0,0,0,0,100,0.531509433962264,28.17
"100",100,"2013-Cayos-Peli4-15-1","Peli4",2013,15.980389,-86.478639,0,0,0,0,0.497512437810945,0,21.3930348258706,0,0,8.45771144278607,0,2.98507462686567,0,0,0,14.9253731343284,5.4726368159204,42.2885572139304,0,0,3.98009950248756,0,0,0,0,100,0.531509433962264,28.17
"101",101,"2013-Cayos-Peli4-15-2","Peli4",2013,15.980389,-86.478639,0,0,0,0,3.48258706467662,0,19.9004975124378,0,0,44.2786069651741,0,1.99004975124378,0,0,0,0,6.46766169154229,20.3980099502488,0,0,3.48258706467662,0,0,0,0,100,0.531509433962264,28.17
"102",102,"2013-Cayos-Peli4-15-3","Peli4",2013,15.980389,-86.478639,0,0,0,1.99004975124378,0,0,16.9154228855721,0,0,23.8805970149254,0,3.48258706467662,0,0,0,3.98009950248756,5.4726368159204,36.81592039801,0,0,7.46268656716418,0,0,0,0,100,0.531509433962264,28.17
"103",103,"2013-Cayos-Peli4-5-1","Peli4",2013,15.980389,-86.478639,0,0,0,0,0,0,37.3134328358209,0,0,17.910447761194,0,2.98507462686567,0,1.49253731343284,0,11.9402985074627,4.97512437810945,22.3880597014925,0,0,0.995024875621891,0,0,0,0,100,0.531509433962264,28.17
"104",104,"2013-Cayos-Peli4-5-2","Peli4",2013,15.980389,-86.478639,0,0,0,0,6.46766169154229,0,44.7761194029851,0,0,22.8855721393035,0,2.48756218905473,0,0,0,0,5.4726368159204,17.910447761194,0,0,0,0,0,0,0,100,0.531509433962264,28.17
"105",105,"2013-Cayos-Peli4-5-3","Peli4",2013,15.980389,-86.478639,0,0,0,0.497512437810945,1.99004975124378,0,33.8308457711443,0,0,23.8805970149254,0,2.48756218905473,0.497512437810945,0,0,10.9452736318408,8.45771144278607,14.9253731343284,0,0,2.48756218905473,0,0,0,0,100,0.531509433962264,28.17
"106",106,"2013-KAL-Crest-1","KAL",2013,-5.472778,123.729722,3.48258706467662,0,0,0,2.98507462686567,0,11.4427860696517,0,0,0,0,0,0,0,16.9154228855721,40.2985074626866,7.96019900497512,15.4228855721393,0,0,0.995024875621891,0,0,0.497512437810945,0,100,0.331320754716981,17.56
"107",107,"2013-KAL-Flat-1","KAL",2013,-5.472778,123.729722,1.49253731343284,0,0,2.98507462686567,0,0,6.46766169154229,0,0,0,0,0,0.497512437810945,0,9.45273631840796,46.7661691542289,12.4378109452736,17.4129353233831,0,0,2.48756218905473,0,0,0,0,100,0.331320754716981,17.56
"108",108,"2013-KAL-Flat-2","KAL",2013,-5.472778,123.729722,0,0,0,5.97014925373134,0,0,0.995024875621891,0,0,0,0,0,0,0,6.46766169154229,40.7960199004975,16.4179104477612,29.3532338308458,0,0,0,0,0,0,0,100,0.331320754716981,17.56
"109",109,"2013-KAL-Flat-3","KAL",2013,-5.472778,123.729722,0,0,0,0.995024875621891,0,0,2.48756218905473,0,0,0,0,0,0,0,25.3731343283582,34.8258706467662,18.9054726368159,17.4129353233831,0,0,0,0,0,0,0,100,0.331320754716981,17.56
"110",110,"2013-KAL-Slope-1","KAL",2013,-5.472778,123.729722,3.48258706467662,0,0,12.4378109452736,0.995024875621891,0.497512437810945,22.3880597014925,0,0,0,0.497512437810945,0,0,0,0.995024875621891,5.4726368159204,0.995024875621891,35.8208955223881,0,0,2.98507462686567,0,0,13.4328358208955,0,100,0.331320754716981,17.56
"111",111,"2013-KAL-Slope-2","KAL",2013,-5.472778,123.729722,0.497512437810945,0,0,11.4427860696517,0,0,7.46268656716418,0,0,0,0,0,0,0,0,14.4278606965174,0,47.7611940298507,0,0,0.995024875621891,0,0,17.4129353233831,0,100,0.331320754716981,17.56
"112",112,"2013-KDS-Crest-1","KDS",2013,-5.461944,123.711389,0.995024875621891,0,0.497512437810945,0.995024875621891,1.49253731343284,0.995024875621891,10.9452736318408,0,0,0,0,0,0,0,51.7412935323383,5.97014925373134,3.98009950248756,20.8955223880597,0,0,1.49253731343284,0,0,0,0,100,0.331320754716981,17.56
"113",113,"2013-KDS-Crest-2","KDS",2013,-5.461944,123.711389,0,0,0,0,0.497512437810945,0.497512437810945,3.48258706467662,0,0,0,0,0,0,0,51.2437810945274,6.46766169154229,0,37.8109452736318,0,0,0,0,0,0,0,100,0.331320754716981,17.56
"114",114,"2013-KDS-Crest-3","KDS",2013,-5.461944,123.711389,1.49253731343284,0,0,0,8.45771144278607,5.4726368159204,6.46766169154229,0,0,0,0,0,0,0,22.3880597014925,6.96517412935323,41.2935323383085,5.4726368159204,0,0,1.99004975124378,0,0,0,0,100,0.331320754716981,17.56
"115",115,"2013-KDS-Flat-1","KDS",2013,-5.461944,123.711389,0,0,0,0,1.49253731343284,13.9303482587065,16.4179104477612,0,0,0,0,0,0,0,49.7512437810945,7.46268656716418,7.46268656716418,2.48756218905473,0,0,0.995024875621891,0,0,0,0,100,0.331320754716981,17.56
"116",116,"2013-KDS-Flat-2","KDS",2013,-5.461944,123.711389,1.49253731343284,0,1.49253731343284,0.497512437810945,0.497512437810945,0.497512437810945,12.4378109452736,0,0,0,0.497512437810945,0,0,0,39.8009950248756,9.95024875621891,0.995024875621891,29.8507462686567,0,0,1.99004975124378,0,0,0,0,100,0.331320754716981,17.56
"117",117,"2013-KDS-Flat-3","KDS",2013,-5.461944,123.711389,0,0,0.995024875621891,2.48756218905473,0.995024875621891,3.48258706467662,11.4427860696517,0,0,0,0,0,0,0,27.8606965174129,12.9353233830846,29.3532338308458,9.45273631840796,0,0,0.995024875621891,0,0,0,0,100,0.331320754716981,17.56
"118",118,"2013-KDS-Slope-1","KDS",2013,-5.461944,123.711389,0,0,0,1.49253731343284,4.47761194029851,0,18.407960199005,0,0,0,0,0,0,0,26.3681592039801,14.9253731343284,7.46268656716418,19.4029850746269,0,0,6.96517412935323,0,0.497512437810945,0,0,100,0.331320754716981,17.56
"119",119,"2013-KDS-Slope-3","KDS",2013,-5.461944,123.711389,0.995024875621891,0,0,0.995024875621891,4.47761194029851,0,9.95024875621891,0,0,0,0,0,0,0,23.8805970149254,3.98009950248756,39.8009950248756,8.45771144278607,0,0,6.46766169154229,0,0,0.995024875621891,0,100,0.331320754716981,17.56
"120",120,"2013-PK-Crest-2","PK",2013,-5.465833,123.755,0.995024875621891,0,0,24.3781094527363,0,0,3.48258706467662,0,0,0,0,0,0,0,19.4029850746269,25.3731343283582,3.98009950248756,18.9054726368159,0,0,1.99004975124378,0,0,1.49253731343284,0,100,0.335660377358491,17.79
"121",121,"2013-PK-Crest-3","PK",2013,-5.465833,123.755,2.98507462686567,0,0,0,1.99004975124378,0,31.8407960199005,0,0,0,0,0,0,0,24.8756218905473,27.363184079602,0.995024875621891,9.45273631840796,0,0,0.497512437810945,0,0,0,0,100,0.335660377358491,17.79
"122",122,"2013-PK-Flat-1","PK",2013,-5.465833,123.755,0.497512437810945,0,0,0,0.995024875621891,0.497512437810945,6.96517412935323,0,0,0,0,0,0,0,34.8258706467662,16.4179104477612,20.3980099502488,19.4029850746269,0,0,0,0,0,0,0,100,0.335660377358491,17.79
"123",123,"2013-PK-Flat-2","PK",2013,-5.465833,123.755,0.995024875621891,0,0,0,1.99004975124378,0.497512437810945,21.3930348258706,0,0,0,0,0,0,0,15.4228855721393,40.2985074626866,10.4477611940298,8.95522388059701,0,0,0,0,0,0,0,100,0.335660377358491,17.79
"124",124,"2013-PK-Flat-3","PK",2013,-5.465833,123.755,0.995024875621891,0,0,0,1.49253731343284,0,4.47761194029851,0,0,0,0,0,0,0,23.3830845771144,20.3980099502488,10.9452736318408,36.318407960199,0,0,1.99004975124378,0,0,0,0,100,0.335660377358491,17.79
"125",125,"2013-PK-Slope-1","PK",2013,-5.465833,123.755,1.99004975124378,0,0,0.497512437810945,0.995024875621891,0,8.45771144278607,0,0,0,0,0,0,0,46.2686567164179,16.4179104477612,7.96019900497512,13.4328358208955,0,0,3.48258706467662,0,0.497512437810945,0,0,100,0.335660377358491,17.79
"126",126,"2013-PK-Slope-2","PK",2013,-5.465833,123.755,0,0,0,0,0.995024875621891,0,11.4427860696517,0,0,0,0,0,0,0,6.46766169154229,17.910447761194,0.497512437810945,59.2039800995025,0,0,0,0,3.48258706467662,0,0,100,0.335660377358491,17.79
"127",127,"2013-PK-Slope-3","PK",2013,-5.465833,123.755,0,0,0.497512437810945,0.497512437810945,3.48258706467662,0,12.9353233830846,0,0,0,0,0,0,0,23.8805970149254,22.8855721393035,6.46766169154229,8.95522388059701,0,0,20.3980099502488,0,0,0,0,100,0.335660377358491,17.79
"128",128,"2013-R1-Crest-1","R1",2013,-5.449167,123.753889,0,0,0.995024875621891,0,2.98507462686567,0.497512437810945,21.3930348258706,0,0,0,0,0,0,0,14.9253731343284,16.4179104477612,0,42.2885572139304,0,0,0.497512437810945,0,0,0,0,100,0.333962264150943,17.7
"129",129,"2013-R1-Crest-2","R1",2013,-5.449167,123.753889,0,0,1.99004975124378,0.995024875621891,2.48756218905473,0,24.8756218905473,0,0,0,0,0,0,0,42.7860696517413,15.4228855721393,0,8.95522388059701,0,0,2.48756218905473,0,0,0,0,100,0.333962264150943,17.7
"130",130,"2013-R1-Crest-3","R1",2013,-5.449167,123.753889,0.995024875621891,0,0,0.497512437810945,3.98009950248756,0,22.8855721393035,0,0,0,0,0,0,0,43.7810945273632,17.910447761194,0,8.45771144278607,0,0,1.49253731343284,0,0,0,0,100,0.333962264150943,17.7
"131",131,"2013-R1-Slope-1","R1",2013,-5.449167,123.753889,2.48756218905473,0,3.48258706467662,4.97512437810945,5.97014925373134,6.96517412935323,18.9054726368159,0,0,0,0.497512437810945,0,0,0,6.46766169154229,14.4278606965174,7.46268656716418,5.97014925373134,0,1.99004975124378,18.9054726368159,0,0,1.49253731343284,0,100,0.333962264150943,17.7
"132",132,"2013-R1-Slope-2","R1",2013,-5.449167,123.753889,2.98507462686567,0,0,0.497512437810945,2.48756218905473,0,25.8706467661692,0,0,0,0,0,0,0,38.3084577114428,10.4477611940298,9.45273631840796,5.97014925373134,0,0,3.98009950248756,0,0,0,0,100,0.333962264150943,17.7
"133",133,"2013-R1-Slope-3","R1",2013,-5.449167,123.753889,2.48756218905473,0,0.995024875621891,4.47761194029851,0.497512437810945,0,37.8109452736318,0,0,0,0,0,0,0,11.4427860696517,9.95024875621891,2.98507462686567,7.96019900497512,0,0,21.3930348258706,0,0,0,0,100,0.333962264150943,17.7
"134",134,"2013-SAM-Crest-1","SAM",2013,-5.482917,123.749167,0.995024875621891,0,0,0.497512437810945,0,0,8.45771144278607,0,0,0,0,0,0,0,28.3582089552239,47.7611940298507,4.47761194029851,8.95522388059701,0,0,0.497512437810945,0,0,0,0,100,0.331320754716981,17.56
"135",135,"2013-SAM-Crest-2","SAM",2013,-5.482917,123.749167,0.497512437810945,0,0,0,0,0,0.995024875621891,0,0,0,0,0,0,0,30.3482587064677,43.7810945273632,0.497512437810945,14.4278606965174,0,6.46766169154229,2.98507462686567,0,0,0,0,100,0.331320754716981,17.56
"136",136,"2013-SAM-Crest-3","SAM",2013,-5.482917,123.749167,0.497512437810945,0,0,0,0,0,4.97512437810945,0,0,0,0.995024875621891,0,0,0,23.3830845771144,36.81592039801,0,5.97014925373134,0,8.45771144278607,18.9054726368159,0,0,0,0,100,0.331320754716981,17.56
"137",137,"2013-SAM-Flat-1","SAM",2013,-5.482917,123.749167,0.995024875621891,0,0.995024875621891,0.497512437810945,4.47761194029851,0,5.97014925373134,0,0,0,0.995024875621891,0,0,0,27.8606965174129,35.3233830845771,6.46766169154229,15.4228855721393,0,0,0.995024875621891,0,0,0,0,100,0.331320754716981,17.56
"138",138,"2013-SAM-Flat-2","SAM",2013,-5.482917,123.749167,0,0,0.497512437810945,1.99004975124378,0.497512437810945,0,2.98507462686567,0,0,0,0,0,0,0,32.8358208955224,40.2985074626866,14.4278606965174,2.98507462686567,0,0,3.48258706467662,0,0,0,0,100,0.331320754716981,17.56
"139",139,"2013-SAM-Flat-3","SAM",2013,-5.482917,123.749167,1.49253731343284,0,0,0.995024875621891,0.497512437810945,0,1.49253731343284,0,0,0,0.497512437810945,0,0,0,44.7761194029851,21.3930348258706,14.9253731343284,4.97512437810945,0,0,8.95522388059701,0,0,0,0,100,0.331320754716981,17.56
"140",140,"2013-SAM-Slope-1","SAM",2013,-5.482917,123.749167,0.497512437810945,0,0,0.995024875621891,3.48258706467662,0,15.4228855721393,0,0,0,0.497512437810945,0,0,0,33.3333333333333,9.95024875621891,15.4228855721393,10.9452736318408,0,0,8.95522388059701,0,0,0.497512437810945,0,100,0.331320754716981,17.56
"141",141,"2013-SAM-Slope-2","SAM",2013,-5.482917,123.749167,0,0,0,0,0.995024875621891,0,24.8756218905473,0,0,0,0.995024875621891,0,0,0,19.9004975124378,25.3731343283582,0,2.98507462686567,0,19.4029850746269,4.97512437810945,0,0.497512437810945,0,0,100,0.331320754716981,17.56
"142",142,"2013-Tela-BF-10-1","BF",2013,15.86351,-87.49525,0,0,0,0,0,0,80.0995024875622,0,0,7.46268656716418,0,0,0,0,4.47761194029851,3.48258706467662,0,0.995024875621891,0,0,1.49253731343284,1.99004975124378,0,0,0,100,0.601132075471698,31.86
"143",143,"2013-Tela-BF-10-2","BF",2013,15.86351,-87.49525,0,0,0,0,0,0,58.7064676616915,0,0.497512437810945,3.48258706467662,0,0,0,0,6.46766169154229,8.95522388059701,14.4278606965174,0,0,0,5.4726368159204,1.49253731343284,0,0,0.497512437810945,100,0.601132075471698,31.86
"144",144,"2013-Tela-BF-10-3","BF",2013,15.86351,-87.49525,0,0,0,0,0,0,74.6268656716418,0,0.497512437810945,0.995024875621891,0,0,0,0,1.99004975124378,9.45273631840796,0,5.4726368159204,0,0,4.47761194029851,1.49253731343284,0,0,0.995024875621891,100,0.601132075471698,31.86
"145",145,"2013-Tela-BF-15-1","BF",2013,15.86351,-87.49525,0,0,0,0,0,0,30.3482587064677,0,0,3.98009950248756,0,0,0,0,8.95522388059701,25.8706467661692,7.46268656716418,1.49253731343284,0,0,16.9154228855721,4.97512437810945,0,0,0,100,0.601132075471698,31.86
"146",146,"2013-Tela-BF-15-2","BF",2013,15.86351,-87.49525,0,0,0,0,0,0,51.2437810945274,0,0,2.48756218905473,0,0,0,0,5.97014925373134,23.3830845771144,8.95522388059701,0.497512437810945,0,0,5.97014925373134,1.49253731343284,0,0,0,100,0.601132075471698,31.86
"147",147,"2013-Tela-BF-15-3","BF",2013,15.86351,-87.49525,0,0,0,0,0,0,60.6965174129353,0,0,3.98009950248756,0,0.497512437810945,0,0,1.99004975124378,17.4129353233831,0.995024875621891,0.995024875621891,0,0,8.95522388059701,4.47761194029851,0,0,0,100,0.601132075471698,31.86
"148",148,"2013-Tela-KG-10-1","KG",2013,15.8655,-87.50017,0,0,0,0,0,0,37.8109452736318,0,0,7.46268656716418,0,0.497512437810945,0,0,3.98009950248756,21.8905472636816,0.497512437810945,4.47761194029851,0,0,20.3980099502488,0.995024875621891,0,0,1.99004975124378,100,0.601132075471698,31.86
"149",149,"2013-Tela-KG-10-2","KG",2013,15.8655,-87.50017,0,0,0,0,0.497512437810945,0,43.2835820895522,0,0,5.4726368159204,0,1.49253731343284,0,0,2.98507462686567,17.910447761194,0.995024875621891,8.45771144278607,0,0,15.9203980099502,1.99004975124378,0,0,0.995024875621891,100,0.601132075471698,31.86
"150",150,"2013-Tela-KG-10-3","KG",2013,15.8655,-87.50017,0,0,0,0,0,0,53.7313432835821,0,0,2.98507462686567,0,0,0,0,2.48756218905473,20.8955223880597,0.995024875621891,2.48756218905473,0,0,16.4179104477612,0,0,0,0,100,0.601132075471698,31.86
"151",151,"2013-Tela-KG-15-1","KG",2013,15.8655,-87.50017,0,0,0,0,0,0,36.81592039801,0.497512437810945,0,8.45771144278607,0,0,0,0,2.98507462686567,33.3333333333333,3.98009950248756,0.995024875621891,0,0,11.9402985074627,0.995024875621891,0,0,0,100,0.601132075471698,31.86
"152",152,"2013-Tela-KG-15-2","KG",2013,15.8655,-87.50017,0,0,0,0,0,0,29.8507462686567,0,0,1.99004975124378,0,0,0,0,9.45273631840796,32.8358208955224,2.98507462686567,1.99004975124378,0,0,19.9004975124378,0.995024875621891,0,0,0,100,0.601132075471698,31.86
"153",153,"2013-Tela-KG-15-3","KG",2013,15.8655,-87.50017,0,0,0,0,0,0,48.2587064676617,0,0,3.48258706467662,0,0,0,0,4.47761194029851,27.8606965174129,2.48756218905473,3.48258706467662,0,0,8.95522388059701,0.995024875621891,0,0,0,100,0.601132075471698,31.86
"154",154,"2013-Tela-Pinnacle-10-1","Canyon",2013,15.86414,-87.50662,0,0,0,0,0,0,57.7114427860697,0,0,0.995024875621891,0,0,0,0,22.8855721393035,5.4726368159204,3.98009950248756,0.497512437810945,0,0,6.96517412935323,1.49253731343284,0,0,0,100,0.60811320754717,32.23
"155",155,"2013-Tela-Pinnacle-10-3","Canyon",2013,15.86414,-87.50662,0,0,0,0,0,0,66.1691542288557,0,0,0,0,0.497512437810945,0,0,12.4378109452736,9.95024875621891,0,0.995024875621891,0,0,9.95024875621891,0,0,0,0,100,0.60811320754717,32.23
"156",156,"2013-Tela-Pinnacle-15-1","Canyon",2013,15.86414,-87.50662,0,0,0,0,0,0,56.2189054726368,0,0,7.46268656716418,0,0,0,0,13.9303482587065,17.4129353233831,0,0,0,0,4.97512437810945,0,0,0,0,100,0.60811320754717,32.23
"157",157,"2013-Tela-Pinnacle-15-2","Canyon",2013,15.86414,-87.50662,0,0,0,0,0.497512437810945,0,42.7860696517413,0,0,6.96517412935323,0,0,0,0,4.47761194029851,30.8457711442786,5.4726368159204,1.49253731343284,0,0,7.46268656716418,0,0,0,0,100,0.60811320754717,32.23
"158",158,"2013-Tela-Pinnacle-15-3","Canyon",2013,15.86414,-87.50662,0,0,0,0,0,0,19.4029850746269,0,0,4.47761194029851,0,0,0,0,31.8407960199005,17.4129353233831,17.910447761194,0,0,0,8.45771144278607,0.497512437810945,0,0,0,100,0.60811320754717,32.23
"159",159,"2013-Utila-BCW-15-1","BCW",2013,16.08305968,-86.91699554,0,0,0,5.97014925373134,0,0,13.4328358208955,0,0,38.8059701492537,0,0.497512437810945,0,0,1.49253731343284,8.45771144278607,6.96517412935323,12.9353233830846,0,0,10.9452736318408,0.497512437810945,0,0,0,100,0.565660377358491,29.98
"160",160,"2013-Utila-BCW-15-2","BCW",2013,16.08305968,-86.91699554,0,0,0,0,0,0,6.46766169154229,0,0,12.4378109452736,0,1.49253731343284,0,0,0,16.4179104477612,27.363184079602,23.3830845771144,0,0,12.4378109452736,0,0,0,0,100,0.565660377358491,29.98
"161",161,"2013-Utila-BCW-15-3","BCW",2013,16.08305968,-86.91699554,0,0,0,3.48258706467662,0,0,22.3880597014925,0,0,43.2835820895522,0,1.99004975124378,0,0,0.995024875621891,9.45273631840796,0.995024875621891,2.48756218905473,0,0,10.4477611940298,3.98009950248756,0,0,0.497512437810945,100,0.565660377358491,29.98
"162",162,"2013-Utila-BCW-5-1","BCW",2013,16.08305968,-86.91699554,0,0,0,0.995024875621891,0.995024875621891,0,29.8507462686567,0,0,20.8955223880597,0,2.98507462686567,0,0,0.995024875621891,15.9203980099502,3.98009950248756,18.9054726368159,0,0,4.47761194029851,0,0,0,0,100,0.565660377358491,29.98
"163",163,"2013-Utila-BCW-5-2","BCW",2013,16.08305968,-86.91699554,0,0,0,1.49253731343284,3.48258706467662,0,21.3930348258706,0,0,36.81592039801,0,2.48756218905473,0,0,1.99004975124378,17.4129353233831,4.47761194029851,3.48258706467662,0,0,6.96517412935323,0,0,0,0,100,0.565660377358491,29.98
"164",164,"2013-Utila-BCW-5-3","BCW",2013,16.08305968,-86.91699554,0,0,0,2.98507462686567,4.47761194029851,0,19.4029850746269,0,0,42.2885572139304,0,1.99004975124378,0,0,0.995024875621891,14.9253731343284,2.48756218905473,4.47761194029851,0,0,5.97014925373134,0,0,0,0,100,0.565660377358491,29.98
"165",165,"2013-Utila-CV-15-1","CV",2013,16.08823274,-86.91094506,0,0,0,0,0,0,7.96019900497512,0,0,23.3830845771144,0,0.995024875621891,0,0,2.48756218905473,3.48258706467662,40.2985074626866,11.9402985074627,0,0,9.45273631840796,0,0,0,0,100,0.565660377358491,29.98
"166",166,"2013-Utila-CV-15-2","CV",2013,16.08823274,-86.91094506,0,0,0,0.497512437810945,0,0,15.4228855721393,0,0,30.3482587064677,0,1.49253731343284,0,0,1.49253731343284,8.95522388059701,27.363184079602,5.4726368159204,0,0,3.98009950248756,4.97512437810945,0,0,0,100,0.565660377358491,29.98
"167",167,"2013-Utila-CV-15-3","CV",2013,16.08823274,-86.91094506,0,0,0,0,4.47761194029851,0,16.9154228855721,0,0,26.865671641791,0,1.49253731343284,0,0,0.497512437810945,7.46268656716418,29.3532338308458,3.98009950248756,0,0,8.95522388059701,0,0,0,0,100,0.565660377358491,29.98
"168",168,"2013-Utila-CV-5-1","CV",2013,16.08823274,-86.91094506,0,0,0,0,12.4378109452736,0,27.8606965174129,0,0,42.7860696517413,0,4.97512437810945,0,0,0,0,6.46766169154229,4.97512437810945,0,0,0.497512437810945,0,0,0,0,100,0.565660377358491,29.98
